id,title,Real_Train,Real_Test,X_train,X_test,label
12913,twin grid files space optimizing access schemes,FALSE,TRUE,FALSE,FALSE,6
12914,context sensitive stemming for web search,FALSE,TRUE,FALSE,FALSE,6
12915,visual structures for image browsing,FALSE,TRUE,FALSE,FALSE,6
12916,topological mapping with weak sensory data,TRUE,FALSE,TRUE,FALSE,2
12917,how many different john smiths and who are they,FALSE,TRUE,FALSE,FALSE,6
12918,optimizing queries with materialized views,TRUE,FALSE,TRUE,FALSE,1
12919,expectation failure as a basis for agent based model diagnosis and mixed initiative model adaptation during anomalous plan execution,FALSE,TRUE,FALSE,FALSE,6
12920,ontology evaluation using wikipedia categories for browsing,TRUE,FALSE,TRUE,FALSE,0
12921,teaching loop invariants to beginners by examples,TRUE,FALSE,TRUE,FALSE,3
12922,evaluating consistency algorithms for temporal metric constraints,FALSE,TRUE,FALSE,FALSE,6
12923,nico habermanns research a brief retrospective,TRUE,FALSE,TRUE,FALSE,3
12924,time parameterized queries in spatio temporal databases,TRUE,FALSE,TRUE,FALSE,1
12925,programmable syntax macros,FALSE,TRUE,FALSE,FALSE,6
12926,combining trigram based and feature based methods for context sensitive spelling correction,FALSE,TRUE,FALSE,FALSE,6
12927,bringing order to query optimization,TRUE,FALSE,FALSE,TRUE,1
12928,a specification matching based approach to reverse engineering,FALSE,TRUE,FALSE,FALSE,6
12929,planning perlocutionary acts,FALSE,TRUE,FALSE,FALSE,6
12930,tivo making show recommendations using a distributed collaborative filtering architecture,FALSE,TRUE,FALSE,FALSE,6
12931,a scheme for maintaining consistency and availability of replicated files in a partitioned distributed system,TRUE,FALSE,TRUE,FALSE,1
12932,relative loss bounds for multidimensional regression problems,TRUE,FALSE,FALSE,TRUE,2
12933,form dynamic programming to search algorithms with functional costs,TRUE,FALSE,TRUE,FALSE,2
12934,a hardware algorithm for high speed morpheme extraction and its implementation,TRUE,FALSE,TRUE,FALSE,4
12935,relational databases for querying xml documents limitations and opportunities,FALSE,TRUE,FALSE,FALSE,6
12936,constraint based xml query rewriting for data integration,TRUE,FALSE,TRUE,FALSE,1
12937,is it the right answer exploiting web redundancy for answer validation,FALSE,TRUE,FALSE,FALSE,6
12938,the performance and utility of the cactis implementation algorithms,FALSE,TRUE,FALSE,FALSE,6
12939,supporting frequent updates in r trees a bottom up approach,FALSE,TRUE,FALSE,FALSE,6
12940,a privacy preserving index for range queries,TRUE,FALSE,TRUE,FALSE,1
12941,grouped graphical granger modeling methods for temporal causal modeling,FALSE,TRUE,FALSE,FALSE,6
12942,learning probabilistic motion models for mobile robots,TRUE,FALSE,TRUE,FALSE,2
12943,employing the centering theory in pronoun resolution from the semantic perspective,TRUE,FALSE,TRUE,FALSE,4
12944,integrating automatic data acquisition with business processes   experiences with saps auto id infrastructure,TRUE,FALSE,TRUE,FALSE,1
12945,user defined nonmonotonicity in unification based formalisms,TRUE,FALSE,TRUE,FALSE,4
12946,metadata in video databases,FALSE,TRUE,FALSE,FALSE,6
12947,evaluating a visualisation of image similarity poster abstract,TRUE,FALSE,TRUE,FALSE,0
12948,the synthesis of structure changing programs,FALSE,TRUE,FALSE,FALSE,6
12949,a model of competence for corpus based machine translation,FALSE,TRUE,FALSE,FALSE,6
12950,anaphora and logical form on formal meaning representations for natural language,FALSE,TRUE,FALSE,FALSE,6
12951,linear hashing with partial expansions,TRUE,FALSE,TRUE,FALSE,1
12952,completeness of the negation as failure rule,FALSE,TRUE,FALSE,FALSE,6
12953,buffer and io resource pre allocation for implementing batching and buffering techniques for video on demand systems,TRUE,FALSE,TRUE,FALSE,1
12954,odiset on line distributed session tracing using agents,FALSE,TRUE,FALSE,FALSE,6
12955,distributed representations in a text based information retrieval system a new way of using the vector space model,FALSE,TRUE,FALSE,FALSE,6
12956,the design and implementation of a sequence database system,FALSE,TRUE,FALSE,FALSE,6
12957,retrieval and novelty detection at the sentence level,TRUE,FALSE,TRUE,FALSE,0
12958,database portals a new application program interface,TRUE,FALSE,TRUE,FALSE,1
12959,discovering and exploiting keyword and attribute value co occurrences to improve p2p routing indices,FALSE,TRUE,FALSE,FALSE,6
12960,genome rearrangement and planning,TRUE,FALSE,TRUE,FALSE,2
12961,online balancing of range partitioned data with applications to peer to peer systems,FALSE,TRUE,FALSE,FALSE,6
12962,multiple instance learning for sparse positive bags,TRUE,FALSE,TRUE,FALSE,2
12963,a methodology and tool for performance analysis of distributed server systems,TRUE,FALSE,TRUE,FALSE,3
12964,grafon a grapheme to phoneme conversion system for duth,FALSE,TRUE,FALSE,FALSE,6
12965,determining what to learn through component task modeling,FALSE,TRUE,FALSE,FALSE,6
12966,a toolkit for negotiation support interfaces to multi dimensional data,FALSE,TRUE,FALSE,FALSE,6
12967,text hypertext mutual conversion and hypertext interchange through sgml,FALSE,TRUE,FALSE,FALSE,6
12968,efficient materialization and use of views in data warehouses,TRUE,FALSE,TRUE,FALSE,1
12969,soundness and completeness theorems for three formalizations of action,FALSE,TRUE,FALSE,FALSE,6
12970,making parallel programming accessible to inexperienced programmers through cooperative learning,TRUE,FALSE,TRUE,FALSE,3
12971,executing stream joins on the cell processor,FALSE,TRUE,FALSE,FALSE,6
12972,restricted parallelism in object oriented lexical parsing,TRUE,FALSE,TRUE,FALSE,4
12973,from semantic integration to semantics management case studies and a way forward,TRUE,FALSE,TRUE,FALSE,1
12974,a spiral approach to software engineering project management education,TRUE,FALSE,TRUE,FALSE,3
12975,a complex benchmark for logic programming and deductive databases or who can beat the n queens,TRUE,FALSE,TRUE,FALSE,1
12976,set oriented production rules in relational database systems,TRUE,FALSE,TRUE,FALSE,1
12977,manufacturing processes recognition of machined mechanical parts using svms,TRUE,FALSE,TRUE,FALSE,2
12978,two parsing algorithms by means of finite state transducers,FALSE,TRUE,FALSE,FALSE,6
12979,soft typing,FALSE,TRUE,FALSE,FALSE,6
12980,logic oriented object bases,TRUE,FALSE,TRUE,FALSE,1
12981,coordination as a direct process,TRUE,FALSE,FALSE,TRUE,4
12982,decision tree learning algorithm with structured attributes application to verbal case frame acquisition,TRUE,FALSE,TRUE,FALSE,4
12983,automatic processing of large corpora for the resolution of anaphora references,FALSE,TRUE,FALSE,FALSE,6
12984,learning event durations from event descriptions,TRUE,FALSE,TRUE,FALSE,4
12985,the challenge of process data warehousing,TRUE,FALSE,TRUE,FALSE,1
12986,rrxf redundancy reducing xml storage in relations,TRUE,FALSE,TRUE,FALSE,1
12987,discontinuity and the lambek calculus,FALSE,TRUE,FALSE,FALSE,6
12988,unsupervised and semi supervised multi class support vector machines,FALSE,TRUE,FALSE,FALSE,6
12989,analysing mathematical proofs or reading between the lines,TRUE,FALSE,TRUE,FALSE,2
12990,conquer a system for efficient querying over inconsistent databases,FALSE,TRUE,FALSE,FALSE,6
12991,different levels of expertise for an expert system in information retrieval,TRUE,FALSE,TRUE,FALSE,0
12992,a note on backward dual resolution and its application to proving completeness of rule based systems,TRUE,FALSE,TRUE,FALSE,2
12993,a learning approach to processor allocation in parallel systems,FALSE,TRUE,FALSE,FALSE,6
12994,bayesian reputation modeling in e marketplaces sensitive to subjectivity deception and change,FALSE,TRUE,FALSE,FALSE,6
12995,living assistance systems an ambient intelligence approach,FALSE,TRUE,FALSE,FALSE,6
12996,robust pcfg based generation using automatically acquired lfg approximations,FALSE,TRUE,FALSE,FALSE,6
12997,punjabi machine transliteration,TRUE,FALSE,TRUE,FALSE,4
12998,knowledge based retrieval of office documents,FALSE,TRUE,FALSE,FALSE,6
12999,recursively speaking analyzing students discourse of recursive phenomena,TRUE,FALSE,FALSE,TRUE,3
13000,infoanalyzer a computer aided tool for building enterprise taxonomies,FALSE,TRUE,FALSE,FALSE,6
13001,a computational theory of perspective and reference in narrative,FALSE,TRUE,FALSE,FALSE,6
13002,proximity aware scoring for xml retrieval,FALSE,TRUE,FALSE,FALSE,6
13003,to parse or not to parse relation driven text skimming,FALSE,TRUE,FALSE,FALSE,6
13004,probabilistic goal recognition in interactive narrative environments,TRUE,FALSE,TRUE,FALSE,2
13005,an incremental mechanism for schema evolution in engineering domains,FALSE,TRUE,FALSE,FALSE,6
13006,improvements in practical aspects of optimally scheduling web advertising,TRUE,FALSE,TRUE,FALSE,0
13007,absence of cycles in symmetric neural networks,FALSE,TRUE,FALSE,FALSE,6
13008,higher order coloured unification and natural language semantics,FALSE,TRUE,FALSE,FALSE,6
13009,explanation in the situation calculus,FALSE,TRUE,FALSE,FALSE,6
13010,monitoring food safety by detecting patterns in consumer complaints,TRUE,FALSE,TRUE,FALSE,2
13011,a live user evaluation of collaborative web search,FALSE,TRUE,FALSE,FALSE,6
13012,a trace based simulation of pointer swizzling techniques,FALSE,TRUE,FALSE,FALSE,6
13013,sampling based selectivity estimation for joins using augmented frequent value statistics,FALSE,TRUE,FALSE,FALSE,6
13014,efficient ticket routing by resolution sequence mining,TRUE,FALSE,TRUE,FALSE,0
13015,a framework for multi valued reasoning over inconsistent viewpoints,TRUE,FALSE,TRUE,FALSE,3
13016,from natural language requirements to good data base definitions   a data base design methodology,FALSE,TRUE,FALSE,FALSE,6
13017,incremental algorithms for dispatching in dynamically typed languages,FALSE,TRUE,FALSE,FALSE,6
13018,lightweight fusion by fixed point promotion,FALSE,TRUE,FALSE,FALSE,6
13019,middle east technical university software research and development center,FALSE,TRUE,FALSE,FALSE,6
13020,an extensible query model and its languages for a uniform behavioral object management system,TRUE,FALSE,TRUE,FALSE,0
13021,lore a lightweight object repository for semistructured data,TRUE,FALSE,TRUE,FALSE,1
13022,integrating web directories by learning their structures,FALSE,TRUE,FALSE,FALSE,6
13023,does imperfect debugging affect software reliability growth,FALSE,TRUE,FALSE,FALSE,6
13024,the geometry of interaction machine,TRUE,FALSE,TRUE,FALSE,3
13025,extending the implementation scheme of functional programming system fp for supporting the formal software development methodology,TRUE,FALSE,TRUE,FALSE,3
13026,improving index performance through prefetching,FALSE,TRUE,FALSE,FALSE,6
13027,a computational approach to binding theory,TRUE,FALSE,TRUE,FALSE,4
13028,soquet query based documentation of crosscutting concerns,TRUE,FALSE,FALSE,TRUE,3
13029,tablet pc video based hybrid coursework in computer science report from a pilot project,FALSE,TRUE,FALSE,FALSE,6
13030,learning generalized plans using abstract counting,FALSE,TRUE,FALSE,FALSE,6
13031,rp a family of order preserving scalable distributed data structures,TRUE,FALSE,FALSE,TRUE,1
13032,a multinomial clustering model for fast simulation of computer architecture designs,FALSE,TRUE,FALSE,FALSE,6
13033,homepage live automatic block tracing for web personalization,TRUE,FALSE,TRUE,FALSE,0
13034,multiple signal duplicate detection for search evaluation,TRUE,FALSE,TRUE,FALSE,0
13035,continuous nearest neighbor monitoring in road networks,FALSE,TRUE,FALSE,FALSE,6
13036,testing algorithms is like testing students,TRUE,FALSE,TRUE,FALSE,0
13037,a transactional model for long running activities,FALSE,TRUE,FALSE,FALSE,6
13038,a system for detecting xml similarity in content and structure using relational database,TRUE,FALSE,FALSE,TRUE,0
13039,a statistical similarity measure,TRUE,FALSE,TRUE,FALSE,0
13040,tactex 05 a champion supply chain management agent,FALSE,TRUE,FALSE,FALSE,6
13041,misuse detection for information retrieval systems,TRUE,FALSE,TRUE,FALSE,0
13042,probabilistic modeling of transaction data with applications to profiling visualization and prediction,TRUE,FALSE,TRUE,FALSE,0
13043,study of lower bound functions for max 2 sat,TRUE,FALSE,TRUE,FALSE,2
13044,graph connectivity measures for unsupervised word sense disambiguation,FALSE,TRUE,FALSE,FALSE,6
13045,relevance feedback revisited,TRUE,FALSE,FALSE,TRUE,0
13046,agent based tactics for goal oriented requirements elaboration,FALSE,TRUE,FALSE,FALSE,6
13047,liveclassifier creating hierarchical text classifiers through web corpora,TRUE,FALSE,TRUE,FALSE,0
13048,path computation algorithms for advanced traveller information system atis,TRUE,FALSE,TRUE,FALSE,1
13049,judgmental reasoning for expert systems,FALSE,TRUE,FALSE,FALSE,6
13050,accurate unlexicalized parsing,FALSE,TRUE,FALSE,FALSE,6
13051,portos an educational operating system for the post pc environment,FALSE,TRUE,FALSE,FALSE,6
13052,leave one out support vector machines,TRUE,FALSE,TRUE,FALSE,2
13053,a pragmatic approach to database design,TRUE,FALSE,TRUE,FALSE,1
13054,complexity of expressions allowing concurrency,TRUE,FALSE,TRUE,FALSE,3
13055,developing a security protocol for a distributed decision support system in a healthcare environment,TRUE,FALSE,TRUE,FALSE,3
13056,gramcheck a grammar and style checker,FALSE,TRUE,FALSE,FALSE,6
13057,design and user testing of a multi paradigm query interface to an object oriented database,FALSE,TRUE,FALSE,FALSE,6
13058,who said what to whom capturing the structure of debates,TRUE,FALSE,TRUE,FALSE,0
13059,an experimental study of phase transitions in matching,TRUE,FALSE,TRUE,FALSE,2
13060,associative commutative rewriting,FALSE,TRUE,FALSE,FALSE,6
13061,weakly supervised relation classification for information extraction,TRUE,FALSE,TRUE,FALSE,0
13062,optimizing the secure evaluation of twig queries,FALSE,TRUE,FALSE,FALSE,6
13063,cooperative learning beyond pair programming and team projects,TRUE,FALSE,TRUE,FALSE,3
13064,snif tool sniffing for patterns in continuous streams,TRUE,FALSE,TRUE,FALSE,0
13065,performance prediction using spatial autocorrelation,TRUE,FALSE,TRUE,FALSE,0
13066,integrating planning and temporal reasoning for domains with durations and time windows,FALSE,TRUE,FALSE,FALSE,6
13067,towards an advanced implementation of the connection method,FALSE,TRUE,FALSE,FALSE,6
13068,self supervised aerial image analysis for extracting parking lot structure,FALSE,TRUE,FALSE,FALSE,6
13069,sql dom compile time checking of dynamic sql statements,TRUE,FALSE,TRUE,FALSE,3
